Site,Lat,Lon,ppt_Jan,ppt_Feb,ppt_Mar,ppt_Apr,ppt_May,ppt_Jun,ppt_Jul,ppt_Aug,ppt_Sep,ppt_Oct,ppt_Nov,ppt_Dec,ppt_Annual,tmin_Jan,tmin_Feb,tmin_Mar,tmin_Apr,tmin_May,tmin_Jun,tmin_Jul,tmin_Aug,tmin_Sep,tmin_Oct,tmin_Nov,tmin_Dec,tmin_Annual,tmean_Jan,tmean_Feb,tmean_Mar,tmean_Apr,tmean_May,tmean_Jun,tmean_Jul,tmean_Aug,tmean_Sep,tmean_Oct,tmean_Nov,tmean_Dec,tmean_Annual,tmax_Jan,tmax_Feb,tmax_Mar,tmax_Apr,tmax_May,tmax_Jun,tmax_Jul,tmax_Aug,tmax_Sep,tmax_Oct,tmax_Nov,tmax_Dec,tmax_Annual
Saratoga,41.478206,-106.644444,35.74,34.26,40.25,57.32,60.72,29.76,27.31,28.37,35.42,43.36,37.31,37.55,467.36,-11.9,-11.4,-7.7,-4.4,0.1,4.2,7.8,6.9,2.9,-2.4,-7.5,-11.9,-2.9,-6.2,-5.3,-1,2.8,7.8,13.1,17,16,11.6,5,-1.5,-6.3,4.4,-0.5,0.9,5.7,9.9,15.5,22,26.2,25.1,20.2,12.4,4.6,-0.6,11.8
Saratoga,41.478206,-106.644444,35.74,34.26,40.25,57.32,60.72,29.76,27.31,28.37,35.42,43.36,37.31,37.55,467.36,-11.9,-11.4,-7.7,-4.4,0.1,4.2,7.8,6.9,2.9,-2.4,-7.5,-11.9,-2.9,-6.2,-5.3,-1,2.8,7.8,13.1,17,16,11.6,5,-1.5,-6.3,4.4,-0.5,0.9,5.7,9.9,15.5,22,26.2,25.1,20.2,12.4,4.6,-0.6,11.8
Sas,45.882,-111.056,21.19,19.72,25.03,49.77,63.24,73.89,33.08,27.73,30.58,34.26,28.69,22.33,429.53,-9.6,-8.8,-5.3,-1.7,2.7,6.5,9.6,8.6,4.7,-0.4,-5.6,-9.7,-0.8,-4,-3,1.2,5.1,9.8,14.1,18.8,18.1,13.1,6.5,0.2,-4.2,6.3,1.6,2.9,7.6,11.9,16.9,21.8,28,27.6,21.6,13.4,6,1.2,13.4
Sas,45.882,-111.056,21.19,19.72,25.03,49.77,63.24,73.89,33.08,27.73,30.58,34.26,28.69,22.33,429.53,-9.6,-8.8,-5.3,-1.7,2.7,6.5,9.6,8.6,4.7,-0.4,-5.6,-9.7,-0.8,-4,-3,1.2,5.1,9.8,14.1,18.8,18.1,13.1,6.5,0.2,-4.2,6.3,1.6,2.9,7.6,11.9,16.9,21.8,28,27.6,21.6,13.4,6,1.2,13.4
Sas,45.882,-111.056,21.19,19.72,25.03,49.77,63.24,73.89,33.08,27.73,30.58,34.26,28.69,22.33,429.53,-9.6,-8.8,-5.3,-1.7,2.7,6.5,9.6,8.6,4.7,-0.4,-5.6,-9.7,-0.8,-4,-3,1.2,5.1,9.8,14.1,18.8,18.1,13.1,6.5,0.2,-4.2,6.3,1.6,2.9,7.6,11.9,16.9,21.8,28,27.6,21.6,13.4,6,1.2,13.4
schwenkfelder,44.557,-116.491,77.35,54.19,58.06,46.76,51.59,36.41,8.52,8.17,18.1,35.69,60.41,84.68,539.92,-7.9,-6.1,-2.2,0.7,4.9,8.3,12,10.8,5.9,0.5,-3.7,-7.3,1.3,-3.3,-0.5,4.4,8.3,13.2,17.2,22.4,21.6,16.1,9,2.1,-2.7,9,1.3,5,10.9,15.9,21.4,26.1,32.8,32.3,26.4,17.5,8,1.8,16.6
schwenkfelder,44.557,-116.491,77.35,54.19,58.06,46.76,51.59,36.41,8.52,8.17,18.1,35.69,60.41,84.68,539.92,-7.9,-6.1,-2.2,0.7,4.9,8.3,12,10.8,5.9,0.5,-3.7,-7.3,1.3,-3.3,-0.5,4.4,8.3,13.2,17.2,22.4,21.6,16.1,9,2.1,-2.7,9,1.3,5,10.9,15.9,21.4,26.1,32.8,32.3,26.4,17.5,8,1.8,16.6
schwenkfelder,44.557,-116.491,77.35,54.19,58.06,46.76,51.59,36.41,8.52,8.17,18.1,35.69,60.41,84.68,539.92,-7.9,-6.1,-2.2,0.7,4.9,8.3,12,10.8,5.9,0.5,-3.7,-7.3,1.3,-3.3,-0.5,4.4,8.3,13.2,17.2,22.4,21.6,16.1,9,2.1,-2.7,9,1.3,5,10.9,15.9,21.4,26.1,32.8,32.3,26.4,17.5,8,1.8,16.6
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
Sheridan,44.846758,-107.050275,18.57,20.64,30.66,51.41,81.09,53.84,31.4,22.07,38.83,43.71,22.46,16.63,431.32,-10.9,-10,-5.3,-1.1,4,8.8,12.4,11.2,6.2,-0.1,-6.2,-10.3,-0.1,-4.3,-3.4,1.7,5.9,11,16.4,21.1,20.2,14.8,7.5,0.8,-3.8,7.3,2.3,3.1,8.8,13,17.9,23.9,29.8,29.2,23.4,15,7.8,2.8,14.7
sparta,44.84,-117.426,52.64,40.43,45.61,53.48,62.39,44.74,13.57,12.96,19.05,40.04,54.28,60.91,500.1,-6,-4.5,-1.8,0.5,4.4,7.5,10.5,9.7,5.6,1,-2.8,-6,1.5,-1.7,0.6,4.4,7.8,12.3,16.1,20.8,20.4,15.6,9,2.6,-1.7,8.8,2.5,5.8,10.6,15,20.2,24.6,31.2,31,25.6,17,8.1,2.6,16.2
sparta,44.84,-117.426,52.64,40.43,45.61,53.48,62.39,44.74,13.57,12.96,19.05,40.04,54.28,60.91,500.1,-6,-4.5,-1.8,0.5,4.4,7.5,10.5,9.7,5.6,1,-2.8,-6,1.5,-1.7,0.6,4.4,7.8,12.3,16.1,20.8,20.4,15.6,9,2.6,-1.7,8.8,2.5,5.8,10.6,15,20.2,24.6,31.2,31,25.6,17,8.1,2.6,16.2
sparta,44.84,-117.426,52.64,40.43,45.61,53.48,62.39,44.74,13.57,12.96,19.05,40.04,54.28,60.91,500.1,-6,-4.5,-1.8,0.5,4.4,7.5,10.5,9.7,5.6,1,-2.8,-6,1.5,-1.7,0.6,4.4,7.8,12.3,16.1,20.8,20.4,15.6,9,2.6,-1.7,8.8,2.5,5.8,10.6,15,20.2,24.6,31.2,31,25.6,17,8.1,2.6,16.2
spring_creek,45.12,-106.91,17.45,18.06,27.85,44.78,76.15,53.37,34.09,24.36,35.83,36.7,17.6,15.12,401.37,-11.5,-10.4,-5.5,-1,4.1,8.9,12.4,10.9,6,-0.3,-6.4,-11,-0.3,-4.6,-3.5,1.9,6.5,11.5,16.9,21.5,20.6,15.1,7.7,0.8,-4.1,7.5,2.2,3.5,9.3,14,18.9,24.9,30.6,30.3,24.3,15.6,8,2.7,15.4
spring_creek,45.12,-106.91,17.45,18.06,27.85,44.78,76.15,53.37,34.09,24.36,35.83,36.7,17.6,15.12,401.37,-11.5,-10.4,-5.5,-1,4.1,8.9,12.4,10.9,6,-0.3,-6.4,-11,-0.3,-4.6,-3.5,1.9,6.5,11.5,16.9,21.5,20.6,15.1,7.7,0.8,-4.1,7.5,2.2,3.5,9.3,14,18.9,24.9,30.6,30.3,24.3,15.6,8,2.7,15.4
spring_creek,45.12,-106.91,17.45,18.06,27.85,44.78,76.15,53.37,34.09,24.36,35.83,36.7,17.6,15.12,401.37,-11.5,-10.4,-5.5,-1,4.1,8.9,12.4,10.9,6,-0.3,-6.4,-11,-0.3,-4.6,-3.5,1.9,6.5,11.5,16.9,21.5,20.6,15.1,7.7,0.8,-4.1,7.5,2.2,3.5,9.3,14,18.9,24.9,30.6,30.3,24.3,15.6,8,2.7,15.4
spring_creek,45.12,-106.91,17.45,18.06,27.85,44.78,76.15,53.37,34.09,24.36,35.83,36.7,17.6,15.12,401.37,-11.5,-10.4,-5.5,-1,4.1,8.9,12.4,10.9,6,-0.3,-6.4,-11,-0.3,-4.6,-3.5,1.9,6.5,11.5,16.9,21.5,20.6,15.1,7.7,0.8,-4.1,7.5,2.2,3.5,9.3,14,18.9,24.9,30.6,30.3,24.3,15.6,8,2.7,15.4
spring_creek,45.12,-106.91,17.45,18.06,27.85,44.78,76.15,53.37,34.09,24.36,35.83,36.7,17.6,15.12,401.37,-11.5,-10.4,-5.5,-1,4.1,8.9,12.4,10.9,6,-0.3,-6.4,-11,-0.3,-4.6,-3.5,1.9,6.5,11.5,16.9,21.5,20.6,15.1,7.7,0.8,-4.1,7.5,2.2,3.5,9.3,14,18.9,24.9,30.6,30.3,24.3,15.6,8,2.7,15.4
spring_creek,45.12,-106.91,17.45,18.06,27.85,44.78,76.15,53.37,34.09,24.36,35.83,36.7,17.6,15.12,401.37,-11.5,-10.4,-5.5,-1,4.1,8.9,12.4,10.9,6,-0.3,-6.4,-11,-0.3,-4.6,-3.5,1.9,6.5,11.5,16.9,21.5,20.6,15.1,7.7,0.8,-4.1,7.5,2.2,3.5,9.3,14,18.9,24.9,30.6,30.3,24.3,15.6,8,2.7,15.4
Strawberry_Lookout,46.473333,-111.885833,20.55,21.62,24.92,43.11,66.96,73.92,35.22,34.25,36.37,37.06,23.61,24.12,441.7,-9.6,-9.7,-6.3,-2.6,1.9,5.8,9.1,8.4,4.4,-1,-5.8,-9.6,-1.3,-4.6,-4.1,-0.1,4,8.8,13.1,17.8,17.3,12.3,5.6,-0.7,-4.8,5.4,0.5,1.6,6,10.6,15.7,20.5,26.5,26.2,20.3,12.1,4.5,0,12
Strawberry_Lookout,46.473333,-111.885833,20.55,21.62,24.92,43.11,66.96,73.92,35.22,34.25,36.37,37.06,23.61,24.12,441.7,-9.6,-9.7,-6.3,-2.6,1.9,5.8,9.1,8.4,4.4,-1,-5.8,-9.6,-1.3,-4.6,-4.1,-0.1,4,8.8,13.1,17.8,17.3,12.3,5.6,-0.7,-4.8,5.4,0.5,1.6,6,10.6,15.7,20.5,26.5,26.2,20.3,12.1,4.5,0,12
Top,41.202854,-104.871798,6.37,11.38,21.21,36.97,64.14,57.5,45.9,42.77,45.36,24.89,13.75,11.43,381.67,-8.2,-8.4,-4.7,-1.5,3.7,8.7,12.5,11.4,6.6,0.3,-4.8,-8.3,0.6,-2.1,-2,2.1,5.3,10.4,16.4,20.3,19.3,14.6,7.7,1.8,-2.3,7.6,4,4.4,8.9,12.1,17.2,24,28.1,27.2,22.5,15,8.4,3.7,14.6
whiskey_hill,43.185,-116.778,40.04,30.45,39.02,33.64,45.79,28.16,9.93,7.85,11.84,23.35,32.87,43.19,346.13,-6.3,-5,-2.3,-0.1,3.9,7.3,11.8,11,6.3,0.9,-3.7,-6.6,1.4,-1.2,0.5,4,6.8,11.4,15.5,21,20.3,15.3,8.7,2.5,-1.6,8.6,3.8,6,10.4,13.7,18.9,23.7,30.2,29.7,24.2,16.5,8.7,3.5,15.8
whiskey_hill,43.185,-116.778,40.04,30.45,39.02,33.64,45.79,28.16,9.93,7.85,11.84,23.35,32.87,43.19,346.13,-6.3,-5,-2.3,-0.1,3.9,7.3,11.8,11,6.3,0.9,-3.7,-6.6,1.4,-1.2,0.5,4,6.8,11.4,15.5,21,20.3,15.3,8.7,2.5,-1.6,8.6,3.8,6,10.4,13.7,18.9,23.7,30.2,29.7,24.2,16.5,8.7,3.5,15.8
whiskey_hill,43.185,-116.778,40.04,30.45,39.02,33.64,45.79,28.16,9.93,7.85,11.84,23.35,32.87,43.19,346.13,-6.3,-5,-2.3,-0.1,3.9,7.3,11.8,11,6.3,0.9,-3.7,-6.6,1.4,-1.2,0.5,4,6.8,11.4,15.5,21,20.3,15.3,8.7,2.5,-1.6,8.6,3.8,6,10.4,13.7,18.9,23.7,30.2,29.7,24.2,16.5,8.7,3.5,15.8
wolf,44.813222,-107.177531,19.75,22.3,33.45,55.93,88.73,56.08,31.26,22.8,39.44,47.6,25.07,19.07,461.5,-10.7,-9.9,-5.3,-1,4.1,8.8,12.4,11.1,6.2,0,-6.1,-10.3,0,-4.1,-3.4,1.8,5.9,11,16.4,21,20.1,14.7,7.4,0.8,-3.8,7.3,2.4,3.2,8.8,12.9,17.9,23.9,29.6,29.1,23.1,14.8,7.8,2.8,14.7
wolf,44.813222,-107.177531,19.75,22.3,33.45,55.93,88.73,56.08,31.26,22.8,39.44,47.6,25.07,19.07,461.5,-10.7,-9.9,-5.3,-1,4.1,8.8,12.4,11.1,6.2,0,-6.1,-10.3,0,-4.1,-3.4,1.8,5.9,11,16.4,21,20.1,14.7,7.4,0.8,-3.8,7.3,2.4,3.2,8.8,12.9,17.9,23.9,29.6,29.1,23.1,14.8,7.8,2.8,14.7
wolf,44.813222,-107.177531,19.75,22.3,33.45,55.93,88.73,56.08,31.26,22.8,39.44,47.6,25.07,19.07,461.5,-10.7,-9.9,-5.3,-1,4.1,8.8,12.4,11.1,6.2,0,-6.1,-10.3,0,-4.1,-3.4,1.8,5.9,11,16.4,21,20.1,14.7,7.4,0.8,-3.8,7.3,2.4,3.2,8.8,12.9,17.9,23.9,29.6,29.1,23.1,14.8,7.8,2.8,14.7
wolf,44.813222,-107.177531,19.75,22.3,33.45,55.93,88.73,56.08,31.26,22.8,39.44,47.6,25.07,19.07,461.5,-10.7,-9.9,-5.3,-1,4.1,8.8,12.4,11.1,6.2,0,-6.1,-10.3,0,-4.1,-3.4,1.8,5.9,11,16.4,21,20.1,14.7,7.4,0.8,-3.8,7.3,2.4,3.2,8.8,12.9,17.9,23.9,29.6,29.1,23.1,14.8,7.8,2.8,14.7
