Year,ID,Loc,Block,Border,Row,Tree,Fam,SUR,GLD,HT,DBH,CHT
Initial,11413,Tech,3,0,14,13,AGHS2,0,5.04,0.462,NA,NA
Initial,11414,Tech,3,0,14,14,AGHS2,0,3.4,0.45,NA,NA
Initial,11702,Tech,4,0,17,2,AGHS2,0,4.07,0.383,NA,NA
Initial,11703,Tech,4,0,17,3,AGHS2,0,5.59,0.502,NA,NA
Initial,11704,Tech,4,0,17,4,AGHS2,0,5.3,0.53,NA,NA
Initial,11802,Tech,4,0,18,2,AGHS2,0,5.61,0.448,NA,NA
Initial,11803,Tech,4,0,18,3,AGHS2,0,4.56,0.335,NA,NA
Initial,11804,Tech,4,0,18,4,AGHS2,0,4.47,0.368,NA,NA
Initial,11902,Tech,4,0,19,2,AGHS2,0,6.44,0.552,NA,NA
Initial,11903,Tech,4,0,19,3,AGHS2,0,4.67,0.466,NA,NA
Initial,11904,Tech,4,0,19,4,AGHS2,0,7.05,0.559,NA,NA
Initial,10202,Tech,1,0,2,2,AGHS3,0,4.68,0.508,NA,NA
Initial,10203,Tech,1,0,2,3,AGHS3,0,5.86,0.612,NA,NA
Initial,10204,Tech,1,0,2,4,AGHS3,0,5.89,0.612,NA,NA
Initial,10302,Tech,1,0,3,2,AGHS3,0,3.12,0.535,NA,NA
Initial,10303,Tech,1,0,3,3,AGHS3,0,4.61,0.546,NA,NA
Initial,10304,Tech,1,0,3,4,AGHS3,0,4.21,0.545,NA,NA
Initial,10402,Tech,1,0,4,2,AGHS3,0,3.84,0.495,NA,NA
Initial,10403,Tech,1,0,4,3,AGHS3,0,5.95,0.482,NA,NA
Initial,10404,Tech,1,0,4,4,AGHS3,0,4.03,0.559,NA,NA
Initial,10727,Tech,2,0,7,27,AGHS3,0,4.64,0.556,NA,NA
Initial,10728,Tech,2,0,7,28,AGHS3,0,5.52,0.541,NA,NA
Initial,10729,Tech,2,0,7,29,AGHS3,0,4.95,0.529,NA,NA
Initial,10827,Tech,2,0,8,27,AGHS3,0,3.38,0.526,NA,NA
Initial,10828,Tech,2,0,8,28,AGHS3,0,5.59,0.511,NA,NA
Initial,10829,Tech,2,0,8,29,AGHS3,0,5.49,0.466,NA,NA
Initial,10927,Tech,2,0,9,27,AGHS3,0,4.07,0.513,NA,NA
Initial,10928,Tech,2,0,9,28,AGHS3,0,3.03,0.414,NA,NA
Initial,10929,Tech,2,0,9,29,AGHS3,0,4.85,0.496,NA,NA
Initial,11222,Tech,3,0,12,22,AGHS3,0,4.44,0.414,NA,NA
Initial,11223,Tech,3,0,12,23,AGHS3,0,3.68,0.504,NA,NA
Initial,11224,Tech,3,0,12,24,AGHS3,0,3.65,0.456,NA,NA
Initial,11322,Tech,3,0,13,22,AGHS3,0,4.96,0.56,NA,NA
Initial,11323,Tech,3,0,13,23,AGHS3,0,4.19,0.57,NA,NA
Initial,11324,Tech,3,0,13,24,AGHS3,0,3.46,0.442,NA,NA
Initial,11422,Tech,3,0,14,22,AGHS3,0,3.2,0.31,NA,NA
Initial,11423,Tech,3,0,14,23,AGHS3,0,2.49,0.471,NA,NA
Initial,11424,Tech,3,0,14,24,AGHS3,0,4.58,0.425,NA,NA
Initial,11717,Tech,4,0,17,17,AGHS3,0,3.89,0.245,NA,NA
Initial,11718,Tech,4,0,17,18,AGHS3,0,6.36,0.53,NA,NA
Initial,11719,Tech,4,0,17,19,AGHS3,0,6.23,0.613,NA,NA
Initial,11817,Tech,4,0,18,17,AGHS3,0,6.38,0.54,NA,NA
Initial,11818,Tech,4,0,18,18,AGHS3,0,5.81,0.636,NA,NA
Initial,11819,Tech,4,0,18,19,AGHS3,0,6.12,0.665,NA,NA
Initial,11917,Tech,4,0,19,17,AGHS3,0,7.13,0.55,NA,NA
Initial,11918,Tech,4,0,19,18,AGHS3,0,7.72,0.546,NA,NA
Initial,11919,Tech,4,0,19,19,AGHS3,0,7.04,0.552,NA,NA
Initial,10207,Tech,1,0,2,7,AGHS4,0,4.86,0.572,NA,NA
Initial,10208,Tech,1,0,2,8,AGHS4,0,5.36,0.486,NA,NA
Initial,10209,Tech,1,0,2,9,AGHS4,0,5.46,0.575,NA,NA
Initial,10307,Tech,1,0,3,7,AGHS4,0,5.5,0.533,NA,NA
Initial,10308,Tech,1,0,3,8,AGHS4,0,6.92,0.641,NA,NA
Initial,10309,Tech,1,0,3,9,AGHS4,0,7.32,0.676,NA,NA
Initial,10407,Tech,1,0,4,7,AGHS4,0,4.06,0.622,NA,NA
Initial,10408,Tech,1,0,4,8,AGHS4,0,3.8,0.454,NA,NA
Initial,10409,Tech,1,0,4,9,AGHS4,0,4.62,0.583,NA,NA
Initial,10712,Tech,2,0,7,12,AGHS4,0,4.55,0.545,NA,NA
Initial,10713,Tech,2,0,7,13,AGHS4,0,3.34,0.507,NA,NA
Initial,10714,Tech,2,0,7,14,AGHS4,0,6.21,0.555,NA,NA
Initial,10812,Tech,2,0,8,12,AGHS4,0,3.77,0.568,NA,NA
Initial,10813,Tech,2,0,8,13,AGHS4,0,5.45,0.663,NA,NA
Initial,10814,Tech,2,0,8,14,AGHS4,0,5.18,0.499,NA,NA
Initial,10912,Tech,2,0,9,12,AGHS4,0,4.52,0.565,NA,NA
Initial,10913,Tech,2,0,9,13,AGHS4,0,5.16,0.576,NA,NA
Initial,10914,Tech,2,0,9,14,AGHS4,0,4.47,0.584,NA,NA
Initial,11202,Tech,3,0,12,2,AGHS4,0,4.88,0.637,NA,NA
Initial,11203,Tech,3,0,12,3,AGHS4,0,3.17,0.523,NA,NA
Initial,11204,Tech,3,0,12,4,AGHS4,0,3.72,0.56,NA,NA
Initial,11302,Tech,3,0,13,2,AGHS4,0,3.07,0.595,NA,NA
Initial,11303,Tech,3,0,13,3,AGHS4,0,5.44,0.678,NA,NA
Initial,11304,Tech,3,0,13,4,AGHS4,0,3.64,0.438,NA,NA
Initial,11402,Tech,3,0,14,2,AGHS4,0,3.54,0.551,NA,NA
Initial,11403,Tech,3,0,14,3,AGHS4,0,3.03,0.243,NA,NA
Initial,11404,Tech,3,0,14,4,AGHS4,0,3.77,0.374,NA,NA
Initial,11722,Tech,4,0,17,22,AGHS4,0,5.83,0.633,NA,NA
Initial,11723,Tech,4,0,17,23,AGHS4,0,5.57,0.583,NA,NA
Initial,11724,Tech,4,0,17,24,AGHS4,0,6.24,0.648,NA,NA
Initial,11822,Tech,4,0,18,22,AGHS4,0,4.93,0.555,NA,NA
Initial,11823,Tech,4,0,18,23,AGHS4,0,4.71,0.458,NA,NA
Initial,11824,Tech,4,0,18,24,AGHS4,0,6.95,0.655,NA,NA
Initial,11922,Tech,4,0,19,22,AGHS4,0,4.54,0.459,NA,NA
Initial,11923,Tech,4,0,19,23,AGHS4,0,4.77,0.443,NA,NA
Initial,11924,Tech,4,0,19,24,AGHS4,0,4.66,0.58,NA,NA
First,20212,HF,1,0,2,12,AGH2,0,6.37,0.405,NA,NA
First,20213,HF,1,0,2,13,AGH2,1,NA,NA,NA,NA
First,20214,HF,1,0,2,14,AGH2,0,14.29,0.807,NA,NA
First,20312,HF,1,0,3,12,AGH2,1,NA,NA,NA,NA
First,20313,HF,1,0,3,13,AGH2,0,11.44,0.713,NA,NA
First,20314,HF,1,0,3,14,AGH2,0,12.37,0.918,NA,NA
First,20412,HF,1,0,4,12,AGH2,1,NA,NA,NA,NA
First,20413,HF,1,0,4,13,AGH2,0,13.94,0.75,NA,NA
First,20414,HF,1,0,4,14,AGH2,0,10.29,0.492,NA,NA
First,20707,HF,2,0,7,7,AGH2,0,18.54,0.692,NA,NA
First,20708,HF,2,0,7,8,AGH2,0,13.52,0.571,NA,NA
First,20709,HF,2,0,7,9,AGH2,0,10.68,0.597,NA,NA
First,20807,HF,2,0,8,7,AGH2,0,8.89,0.87,NA,NA
First,20808,HF,2,0,8,8,AGH2,0,12.73,0.83,NA,NA
First,20809,HF,2,0,8,9,AGH2,0,6.49,0.35,NA,NA
First,20907,HF,2,0,9,7,AGH2,0,18.95,0.913,NA,NA
First,20908,HF,2,0,9,8,AGH2,0,16.15,0.954,NA,NA
First,20909,HF,2,0,9,9,AGH2,0,12.93,0.86,NA,NA
First,21217,HF,3,0,12,17,AGH2,0,14.81,0.889,NA,NA
First,21218,HF,3,0,12,18,AGH2,0,11.97,0.52,NA,NA
First,21219,HF,3,0,12,19,AGH2,0,11.11,0.52,NA,NA
First,21317,HF,3,0,13,17,AGH2,0,15,0.645,NA,NA
First,21318,HF,3,0,13,18,AGH2,0,8.28,0.595,NA,NA
First,21319,HF,3,0,13,19,AGH2,1,NA,NA,NA,NA
First,21417,HF,3,0,14,17,AGH2,0,13.44,0.72,NA,NA
First,21418,HF,3,0,14,18,AGH2,0,12.4,0.763,NA,NA
First,21419,HF,3,0,14,19,AGH2,0,16.23,0.782,NA,NA
First,21722,HF,4,0,17,22,AGH2,0,16.9,0.938,NA,NA
First,21723,HF,4,0,17,23,AGH2,0,9.95,0.473,NA,NA
First,21724,HF,4,0,17,24,AGH2,0,12.31,0.514,NA,NA
First,21822,HF,4,0,18,22,AGH2,0,7.44,0.388,NA,NA
First,21823,HF,4,0,18,23,AGH2,1,NA,NA,NA,NA
First,21824,HF,4,0,18,24,AGH2,0,8.86,0.525,NA,NA
First,21922,HF,4,0,19,22,AGH2,0,13.6,1.055,NA,NA
First,21923,HF,4,0,19,23,AGH2,0,17.09,0.814,NA,NA
First,21924,HF,4,0,19,24,AGH2,1,NA,NA,NA,NA
First,20207,HF,1,0,2,7,AGH25,1,NA,NA,NA,NA
First,20208,HF,1,0,2,8,AGH25,1,NA,NA,NA,NA
First,20209,HF,1,0,2,9,AGH25,0,14.86,0.692,NA,NA
First,20307,HF,1,0,3,7,AGH25,1,NA,NA,NA,NA
First,20308,HF,1,0,3,8,AGH25,0,17.89,1.173,NA,NA
First,20309,HF,1,0,3,9,AGH25,0,12.3,0.827,NA,NA
First,20407,HF,1,0,4,7,AGH25,1,NA,NA,NA,NA
First,20408,HF,1,0,4,8,AGH25,0,16.56,1.048,NA,NA
First,20409,HF,1,0,4,9,AGH25,0,13.24,0.51,NA,NA
First,20712,HF,2,0,7,12,AGH25,0,10.48,0.435,NA,NA
First,20713,HF,2,0,7,13,AGH25,0,11,0.563,NA,NA
First,20714,HF,2,0,7,14,AGH25,0,10.89,0.546,NA,NA
First,20812,HF,2,0,8,12,AGH25,0,9.53,0.52,NA,NA
First,20813,HF,2,0,8,13,AGH25,0,16.51,0.89,NA,NA
First,20814,HF,2,0,8,14,AGH25,0,15,0.974,NA,NA
First,20912,HF,2,0,9,12,AGH25,0,14.76,0.844,NA,NA
First,20913,HF,2,0,9,13,AGH25,0,16.35,0.814,NA,NA
First,20914,HF,2,0,9,14,AGH25,0,16.14,0.968,NA,NA
First,21227,HF,3,0,12,27,AGH25,0,6.78,0.504,NA,NA
First,21228,HF,3,0,12,28,AGH25,0,7.92,0.523,NA,NA
First,21229,HF,3,0,12,29,AGH25,0,12.59,0.832,NA,NA
First,21327,HF,3,0,13,27,AGH25,0,6.98,0.478,NA,NA
First,21328,HF,3,0,13,28,AGH25,1,NA,NA,NA,NA
First,21329,HF,3,0,13,29,AGH25,0,9.94,0.63,NA,NA
First,21427,HF,3,0,14,27,AGH25,0,18.42,0.805,NA,NA
First,21428,HF,3,0,14,28,AGH25,0,16.92,0.763,NA,NA
First,21429,HF,3,0,14,29,AGH25,0,11.68,0.694,NA,NA
First,21712,HF,4,0,17,12,AGH25,0,8.58,0.454,NA,NA
First,21713,HF,4,0,17,13,AGH25,0,10.82,0.434,NA,NA
First,21714,HF,4,0,17,14,AGH25,0,16.48,1.011,NA,NA
First,21812,HF,4,0,18,12,AGH25,0,16.42,1.037,NA,NA
First,21813,HF,4,0,18,13,AGH25,0,14.62,0.856,NA,NA
First,21814,HF,4,0,18,14,AGH25,0,12.13,0.612,NA,NA
First,21912,HF,4,0,19,12,AGH25,0,13.05,0.523,NA,NA
First,21913,HF,4,0,19,13,AGH25,0,16.22,0.7,NA,NA
First,21914,HF,4,0,19,14,AGH25,0,19.29,0.54,NA,NA
First,20222,HF,1,0,2,22,AGHS1,1,NA,NA,NA,NA
First,20223,HF,1,0,2,23,AGHS1,1,NA,NA,NA,NA
First,20224,HF,1,0,2,24,AGHS1,0,13.09,0.742,NA,NA
First,20322,HF,1,0,3,22,AGHS1,0,14.71,1.38,NA,NA
First,20323,HF,1,0,3,23,AGHS1,0,13.29,1.104,NA,NA
First,20324,HF,1,0,3,24,AGHS1,1,NA,NA,NA,NA
First,20422,HF,1,0,4,22,AGHS1,0,19.41,0.89,NA,NA
First,20423,HF,1,0,4,23,AGHS1,0,25.15,1.19,NA,NA
First,20424,HF,1,0,4,24,AGHS1,0,23.21,1.02,NA,NA
First,20717,HF,2,0,7,17,AGHS1,0,15.22,0.915,NA,NA
First,20718,HF,2,0,7,18,AGHS1,0,18.36,1.214,NA,NA
First,20719,HF,2,0,7,19,AGHS1,0,13.58,0.823,NA,NA
First,20817,HF,2,0,8,17,AGHS1,0,17.59,1.257,NA,NA
First,20818,HF,2,0,8,18,AGHS1,0,17.74,1.148,NA,NA
First,20819,HF,2,0,8,19,AGHS1,0,12.31,1.22,NA,NA
First,20917,HF,2,0,9,17,AGHS1,0,16.6,0.9,NA,NA
First,20918,HF,2,0,9,18,AGHS1,0,17.5,1.12,NA,NA
First,20919,HF,2,0,9,19,AGHS1,0,11.96,1.29,NA,NA
First,21202,HF,3,0,12,2,AGHS1,0,15.96,1.146,NA,NA
First,21203,HF,3,0,12,3,AGHS1,0,18.44,1.046,NA,NA
First,21204,HF,3,0,12,4,AGHS1,0,19.11,0.957,NA,NA
First,21302,HF,3,0,13,2,AGHS1,0,9.01,0.74,NA,NA
First,21303,HF,3,0,13,3,AGHS1,0,16.1,0.8,NA,NA
First,21304,HF,3,0,13,4,AGHS1,0,10.26,0.74,NA,NA
First,21402,HF,3,0,14,2,AGHS1,0,20.28,1.157,NA,NA
First,21403,HF,3,0,14,3,AGHS1,0,22.34,1.212,NA,NA
First,21404,HF,3,0,14,4,AGHS1,0,12.33,0.807,NA,NA
First,21727,HF,4,0,17,27,AGHS1,0,14.91,0.697,NA,NA
First,21728,HF,4,0,17,28,AGHS1,0,17.85,1.173,NA,NA
First,21729,HF,4,0,17,29,AGHS1,0,15.74,0.797,NA,NA
First,21827,HF,4,0,18,27,AGHS1,0,11.29,1.406,NA,NA
First,21828,HF,4,0,18,28,AGHS1,0,14.16,1,NA,NA
First,21829,HF,4,0,18,29,AGHS1,0,11.81,0.71,NA,NA
First,21927,HF,4,0,19,27,AGHS1,0,18.09,1.238,NA,NA
First,21928,HF,4,0,19,28,AGHS1,0,11.45,0.77,NA,NA
First,21929,HF,4,0,19,29,AGHS1,0,12.96,0.743,NA,NA
First,20217,HF,1,0,2,17,AGHS2,1,NA,NA,NA,NA
First,20218,HF,1,0,2,18,AGHS2,0,10.24,0.731,NA,NA
First,20219,HF,1,0,2,19,AGHS2,0,7.05,0.614,NA,NA
First,20317,HF,1,0,3,17,AGHS2,0,10.35,0.822,NA,NA
First,20318,HF,1,0,3,18,AGHS2,1,NA,NA,NA,NA
First,20319,HF,1,0,3,19,AGHS2,0,13.19,0.888,NA,NA
First,20417,HF,1,0,4,17,AGHS2,0,14.47,0.631,NA,NA
First,20418,HF,1,0,4,18,AGHS2,0,18.78,0.794,NA,NA
First,20419,HF,1,0,4,19,AGHS2,0,17.04,0.882,NA,NA
First,20722,HF,2,0,7,22,AGHS2,0,8.69,0.592,NA,NA
First,20723,HF,2,0,7,23,AGHS2,0,12.65,0.71,NA,NA
First,20724,HF,2,0,7,24,AGHS2,0,8.62,0.646,NA,NA
First,20822,HF,2,0,8,22,AGHS2,0,11.55,1.002,NA,NA
First,20823,HF,2,0,8,23,AGHS2,0,11.55,0.86,NA,NA
First,20824,HF,2,0,8,24,AGHS2,0,15.26,0.968,NA,NA
First,20922,HF,2,0,9,22,AGHS2,0,12.66,0.89,NA,NA
First,20923,HF,2,0,9,23,AGHS2,0,16.87,1.153,NA,NA
First,20924,HF,2,0,9,24,AGHS2,0,15.58,0.81,NA,NA
First,21212,HF,3,0,12,12,AGHS2,0,16.11,0.855,NA,NA
First,21213,HF,3,0,12,13,AGHS2,0,18.08,0.954,NA,NA
First,21214,HF,3,0,12,14,AGHS2,0,17.81,0.847,NA,NA
First,21312,HF,3,0,13,12,AGHS2,0,14.82,0.936,NA,NA
First,21313,HF,3,0,13,13,AGHS2,0,13.18,1.21,NA,NA
First,21314,HF,3,0,13,14,AGHS2,0,17.09,1.015,NA,NA
First,21412,HF,3,0,14,12,AGHS2,0,19.17,1.222,NA,NA
First,21413,HF,3,0,14,13,AGHS2,0,22.09,0.982,NA,NA
First,21414,HF,3,0,14,14,AGHS2,0,25,1.14,NA,NA
First,21702,HF,4,0,17,2,AGHS2,0,18.91,1.123,NA,NA
First,21703,HF,4,0,17,3,AGHS2,0,14.71,0.964,NA,NA
First,21704,HF,4,0,17,4,AGHS2,0,22.01,1.278,NA,NA
First,21802,HF,4,0,18,2,AGHS2,0,24.07,1.154,NA,NA
First,21803,HF,4,0,18,3,AGHS2,0,19.56,1.218,NA,NA
First,21804,HF,4,0,18,4,AGHS2,0,10.07,0.745,NA,NA
First,21902,HF,4,0,19,2,AGHS2,0,15.29,0.99,NA,NA
First,21903,HF,4,0,19,3,AGHS2,0,13.68,1.075,NA,NA
First,21904,HF,4,0,19,4,AGHS2,0,20.64,1.284,NA,NA
First,20202,HF,1,0,2,2,AGHS3,0,12.1,0.84,NA,NA
First,20203,HF,1,0,2,3,AGHS3,1,NA,NA,NA,NA
First,20204,HF,1,0,2,4,AGHS3,0,19.06,0.807,NA,NA
First,20302,HF,1,0,3,2,AGHS3,0,20.84,1.137,NA,NA
First,20303,HF,1,0,3,3,AGHS3,0,13.42,1.018,NA,NA
First,20304,HF,1,0,3,4,AGHS3,0,21.32,1.44,NA,NA
First,20402,HF,1,0,4,2,AGHS3,0,7.9,0.783,NA,NA
First,20403,HF,1,0,4,3,AGHS3,0,10.93,0.75,NA,NA
First,20404,HF,1,0,4,4,AGHS3,1,NA,NA,NA,NA
First,20727,HF,2,0,7,27,AGHS3,1,NA,NA,NA,NA
First,20728,HF,2,0,7,28,AGHS3,0,9.22,0.602,NA,NA
First,20729,HF,2,0,7,29,AGHS3,0,16.67,0.852,NA,NA
First,20827,HF,2,0,8,27,AGHS3,0,18.14,0.958,NA,NA
First,20828,HF,2,0,8,28,AGHS3,0,15.63,0.897,NA,NA
First,20829,HF,2,0,8,29,AGHS3,0,10.8,0.569,NA,NA
First,20927,HF,2,0,9,27,AGHS3,0,9.13,0.572,NA,NA
First,20928,HF,2,0,9,28,AGHS3,0,15.14,1.04,NA,NA
First,20929,HF,2,0,9,29,AGHS3,0,12.68,0.61,NA,NA
First,21207,HF,3,0,12,7,AGHS3,0,23.89,1.232,NA,NA
First,21208,HF,3,0,12,8,AGHS3,0,16.6,1.056,NA,NA
First,21209,HF,3,0,12,9,AGHS3,0,17.14,1.093,NA,NA
First,21307,HF,3,0,13,7,AGHS3,0,11.59,0.78,NA,NA
First,21308,HF,3,0,13,8,AGHS3,0,11,0.808,NA,NA
First,21309,HF,3,0,13,9,AGHS3,0,17.12,0.914,NA,NA
First,21407,HF,3,0,14,7,AGHS3,0,16.35,0.886,NA,NA
First,21408,HF,3,0,14,8,AGHS3,0,13.06,0.8,NA,NA
First,21409,HF,3,0,14,9,AGHS3,0,17.77,1.181,NA,NA
First,21717,HF,4,0,17,17,AGHS3,0,13.01,0.712,NA,NA
First,21718,HF,4,0,17,18,AGHS3,0,12.77,1.076,NA,NA
First,21719,HF,4,0,17,19,AGHS3,0,13.06,0.895,NA,NA
First,21817,HF,4,0,18,17,AGHS3,0,11.63,0.95,NA,NA
First,21818,HF,4,0,18,18,AGHS3,0,11.84,0.628,NA,NA
First,21819,HF,4,0,18,19,AGHS3,0,10.71,0.74,NA,NA
First,21917,HF,4,0,19,17,AGHS3,0,18.92,0.83,NA,NA
First,21918,HF,4,0,19,18,AGHS3,0,18.22,0.816,NA,NA
First,21919,HF,4,0,19,19,AGHS3,0,10.65,0.585,NA,NA
First,20227,HF,1,0,2,27,AGHS4,0,6.25,0.54,NA,NA
First,20228,HF,1,0,2,28,AGHS4,1,NA,NA,NA,NA
First,20229,HF,1,0,2,29,AGHS4,0,13.59,0.86,NA,NA
First,20327,HF,1,0,3,27,AGHS4,1,NA,NA,NA,NA
First,20328,HF,1,0,3,28,AGHS4,0,10.32,0.73,NA,NA
First,20329,HF,1,0,3,29,AGHS4,0,9.91,0.832,NA,NA
First,20427,HF,1,0,4,27,AGHS4,0,12.47,1.03,NA,NA
First,20428,HF,1,0,4,28,AGHS4,0,18.74,1.123,NA,NA
First,20429,HF,1,0,4,29,AGHS4,0,23.64,1.182,NA,NA
First,20702,HF,2,0,7,2,AGHS4,0,12.16,0.886,NA,NA
First,20703,HF,2,0,7,3,AGHS4,0,10.45,0.91,NA,NA
First,20704,HF,2,0,7,4,AGHS4,0,15.2,0.85,NA,NA
First,20802,HF,2,0,8,2,AGHS4,0,18.45,1.287,NA,NA
First,20803,HF,2,0,8,3,AGHS4,0,17.43,1.186,NA,NA
First,20804,HF,2,0,8,4,AGHS4,0,18.56,1.105,NA,NA
First,20902,HF,2,0,9,2,AGHS4,0,12.56,1.112,NA,NA
First,20903,HF,2,0,9,3,AGHS4,0,14.92,1.025,NA,NA
First,20904,HF,2,0,9,4,AGHS4,0,15.13,1.12,NA,NA
First,21222,HF,3,0,12,22,AGHS4,0,11.06,0.857,NA,NA
First,21223,HF,3,0,12,23,AGHS4,0,18.97,1.023,NA,NA
First,21224,HF,3,0,12,24,AGHS4,0,8.68,0.675,NA,NA
First,21322,HF,3,0,13,22,AGHS4,0,3.85,0.413,NA,NA
First,21323,HF,3,0,13,23,AGHS4,0,10.8,0.91,NA,NA
First,21324,HF,3,0,13,24,AGHS4,0,7.96,0.753,NA,NA
First,21422,HF,3,0,14,22,AGHS4,0,17.18,0.888,NA,NA
First,21423,HF,3,0,14,23,AGHS4,0,10.22,0.59,NA,NA
First,21424,HF,3,0,14,24,AGHS4,0,11.19,0.773,NA,NA
First,21707,HF,4,0,17,7,AGHS4,0,14.35,0.931,NA,NA
First,21708,HF,4,0,17,8,AGHS4,0,17.17,0.952,NA,NA
First,21709,HF,4,0,17,9,AGHS4,0,14.89,0.779,NA,NA
First,21807,HF,4,0,18,7,AGHS4,0,13.04,1.136,NA,NA
First,21808,HF,4,0,18,8,AGHS4,0,16.36,0.95,NA,NA
First,21809,HF,4,0,18,9,AGHS4,0,14.31,1.123,NA,NA
First,21907,HF,4,0,19,7,AGHS4,0,16.37,1.064,NA,NA
First,21908,HF,4,0,19,8,AGHS4,0,18.75,1.083,NA,NA
First,21909,HF,4,0,19,9,AGHS4,0,12.28,0.88,NA,NA
First,10212,Tech,1,0,2,12,AGH2,1,NA,NA,NA,NA
First,10213,Tech,1,0,2,13,AGH2,0,11.24,0.715,NA,NA
First,10214,Tech,1,0,2,14,AGH2,0,11.71,0.812,NA,NA
First,10312,Tech,1,0,3,12,AGH2,0,9.96,0.983,NA,NA
First,10313,Tech,1,0,3,13,AGH2,0,11.7,0.916,NA,NA
First,10314,Tech,1,0,3,14,AGH2,0,13.27,0.934,NA,NA
First,10412,Tech,1,0,4,12,AGH2,1,NA,NA,NA,NA
First,10413,Tech,1,0,4,13,AGH2,1,NA,NA,NA,NA
First,10414,Tech,1,0,4,14,AGH2,0,9.89,0.816,NA,NA
First,10717,Tech,2,0,7,17,AGH2,1,NA,NA,NA,NA
First,10718,Tech,2,0,7,18,AGH2,0,9.13,0.656,NA,NA
First,10719,Tech,2,0,7,19,AGH2,0,7.69,0.511,NA,NA
First,10817,Tech,2,0,8,17,AGH2,0,7.51,0.483,NA,NA
First,10818,Tech,2,0,8,18,AGH2,0,7.09,0.677,NA,NA
First,10819,Tech,2,0,8,19,AGH2,1,NA,NA,NA,NA
First,10917,Tech,2,0,9,17,AGH2,0,7,0.558,NA,NA
First,10918,Tech,2,0,9,18,AGH2,0,10.52,0.652,NA,NA
First,10919,Tech,2,0,9,19,AGH2,1,NA,NA,NA,NA
First,11207,Tech,3,0,12,7,AGH2,0,9.17,0.903,NA,NA
First,11208,Tech,3,0,12,8,AGH2,0,8.78,0.64,NA,NA
First,11209,Tech,3,0,12,9,AGH2,0,12.05,0.733,NA,NA
First,11307,Tech,3,0,13,7,AGH2,0,13.45,0.841,NA,NA
First,11308,Tech,3,0,13,8,AGH2,0,14.32,0.845,NA,NA
First,11309,Tech,3,0,13,9,AGH2,0,12.62,0.827,NA,NA
First,11407,Tech,3,0,14,7,AGH2,0,13.14,0.797,NA,NA
First,11408,Tech,3,0,14,8,AGH2,0,9.09,0.552,NA,NA
First,11409,Tech,3,0,14,9,AGH2,0,11.92,0.817,NA,NA
First,11727,Tech,4,0,17,27,AGH2,0,13.34,0.56,NA,NA
First,11728,Tech,4,0,17,28,AGH2,0,9.89,0.495,NA,NA
First,11729,Tech,4,0,17,29,AGH2,0,8.19,0.545,NA,NA
First,11827,Tech,4,0,18,27,AGH2,0,7.44,0.357,NA,NA
First,11828,Tech,4,0,18,28,AGH2,0,8.95,0.583,NA,NA
First,11829,Tech,4,0,18,29,AGH2,0,10.05,0.525,NA,NA
First,11927,Tech,4,0,19,27,AGH2,0,11.68,0.67,NA,NA
First,11928,Tech,4,0,19,28,AGH2,0,12.06,0.868,NA,NA
First,11929,Tech,4,0,19,29,AGH2,0,10.83,0.624,NA,NA
First,10217,Tech,1,0,2,17,AGH25,0,10.71,0.868,NA,NA
First,10218,Tech,1,0,2,18,AGH25,0,10.13,0.664,NA,NA
First,10219,Tech,1,0,2,19,AGH25,0,13.62,0.603,NA,NA
First,10317,Tech,1,0,3,17,AGH25,1,NA,NA,NA,NA
First,10318,Tech,1,0,3,18,AGH25,0,9.83,0.725,NA,NA
First,10319,Tech,1,0,3,19,AGH25,1,NA,NA,NA,NA
First,10417,Tech,1,0,4,17,AGH25,0,9.69,0.539,NA,NA
First,10418,Tech,1,0,4,18,AGH25,0,11.42,0.68,NA,NA
First,10419,Tech,1,0,4,19,AGH25,0,11.03,0.593,NA,NA
First,10722,Tech,2,0,7,22,AGH25,0,7.6,0.542,NA,NA
First,10723,Tech,2,0,7,23,AGH25,0,6.74,0.471,NA,NA
First,10724,Tech,2,0,7,24,AGH25,0,10.03,0.532,NA,NA
First,10822,Tech,2,0,8,22,AGH25,0,9.37,0.468,NA,NA
First,10823,Tech,2,0,8,23,AGH25,0,11.05,0.665,NA,NA
First,10824,Tech,2,0,8,24,AGH25,0,13.44,0.562,NA,NA
First,10922,Tech,2,0,9,22,AGH25,1,NA,NA,NA,NA
First,10923,Tech,2,0,9,23,AGH25,0,10.27,0.476,NA,NA
First,10924,Tech,2,0,9,24,AGH25,0,12.37,0.561,NA,NA
First,11227,Tech,3,0,12,27,AGH25,0,8.16,0.611,NA,NA
First,11228,Tech,3,0,12,28,AGH25,0,7.57,0.488,NA,NA
First,11229,Tech,3,0,12,29,AGH25,0,11.24,0.831,NA,NA
First,11327,Tech,3,0,13,27,AGH25,0,9.85,0.724,NA,NA
First,11328,Tech,3,0,13,28,AGH25,0,9.08,0.468,NA,NA
First,11329,Tech,3,0,13,29,AGH25,0,5.83,0.436,NA,NA
First,11427,Tech,3,0,14,27,AGH25,0,12.52,0.927,NA,NA
First,11428,Tech,3,0,14,28,AGH25,0,10.72,0.86,NA,NA
First,11429,Tech,3,0,14,29,AGH25,0,13.3,1.056,NA,NA
First,11707,Tech,4,0,17,7,AGH25,0,13.01,0.76,NA,NA
First,11708,Tech,4,0,17,8,AGH25,0,12.96,0.694,NA,NA
