Plot,Lat,Lon,State,Region,Elevation,Slope,MAP,T_min,MAT,T_max,rich,Shannon,litter,bare_rock,BD0cm,BD100cm,BD15cm,Bd200cm,BD30cm,BD5cm,BD60cm,Clay0cm,Clay100cm,Clay15cm,Clay200cm,Clay30cm,Clay5cm,Clay60cm,N0cm,N100cm,N15cm,N200cm,N30cm,N5cm,N60cm,pH0cm,pH100cm,pH15cm,pH200cm,pH30cm,pH5cm,pH60cm,Sand0cm,Sand100cm,Sand15cm,Sand200cm,Sand30cm,Sand5cm,Sand60cm,SOC0cm,SOC100cm,SOC15cm,SOC200cm,SOC30cm,SOC5cm,SOC60cm
Masters_North_3_ctrl_one_yr,44.93673,-107.186959,WY,West and South Central Semiarid Prairies,1177.35,9.98,411.66,-0.33,7.44,15.22,16,2.027305984,5,0,1099,1439,1323,1454,1373,1227,1420,24,27,29,25,33,25,33,18,9,15,10,12,19,9,70,80,71,80,73,70,79,28,32,27,34,23,28,25,45,6,13,7,10,21,7
Masters_North_4_ctrl_one_yr,44.93673,-107.186959,WY,West and South Central Semiarid Prairies,1177.35,9.98,411.66,-0.33,7.44,15.22,8,1.533614731,5,0,1099,1439,1323,1454,1373,1227,1420,24,27,29,25,33,25,33,18,9,15,10,12,19,9,70,80,71,80,73,70,79,28,32,27,34,23,28,25,45,6,13,7,10,21,7
Masters_South_1_ctrl_one_yr,44.927111,-107.169278,WY,West and South Central Semiarid Prairies,1166.51,6.22,402.71,-0.34,7.48,15.29,4,0.736723586,10,1,1193,1468,1315,1469,1386,1254,1428,25,26,27,24,34,24,27,20,9,15,9,12,18,10,68,80,71,80,73,68,78,33,34,28,36,26,33,28,48,6,14,7,11,19,7
Masters_South_2_ctrl_one_yr,44.927111,-107.169278,WY,West and South Central Semiarid Prairies,1166.51,6.22,402.71,-0.34,7.48,15.29,8,1.399860208,20,6,1193,1468,1315,1469,1386,1254,1428,25,26,27,24,34,24,27,20,9,15,9,12,18,10,68,80,71,80,73,68,78,33,34,28,36,26,33,28,48,6,14,7,11,19,7
Masters_South_3_ctrl_one_yr,44.927111,-107.169278,WY,West and South Central Semiarid Prairies,1166.51,6.22,402.71,-0.34,7.48,15.29,5,0.814721576,15,2,1193,1468,1315,1469,1386,1254,1428,25,26,27,24,34,24,27,20,9,15,9,12,18,10,68,80,71,80,73,68,78,33,34,28,36,26,33,28,48,6,14,7,11,19,7
Masters_South_4_ctrl_one_yr,44.927111,-107.169278,WY,West and South Central Semiarid Prairies,1166.51,6.22,402.71,-0.34,7.48,15.29,7,0.856119961,20,10,1193,1468,1315,1469,1386,1254,1428,25,26,27,24,34,24,27,20,9,15,9,12,18,10,68,80,71,80,73,68,78,33,34,28,36,26,33,28,48,6,14,7,11,19,7
Missoula_Landfill_CEST_ctrl_one_yr_1,46.915,-113.999444,MT,Cold Deserts,1147,22.67,454.07,6.5,-0.24,13.24,20,2.323431727,76.3,3.605,977,1374,1194,1374,1285,1072,1326,24,27,30,27,29,25,28,41,11,18,12,14,26,12,72,79,72,79,74,70,78,21,27,20,30,18,22,21,82,6,16,5,12,23,6
Missoula_Landfill_CEST_ctrl_one_yr_2,46.915,-113.999444,MT,Cold Deserts,1147,22.67,454.07,6.5,-0.24,13.24,18,2.283540316,52.4,1,977,1374,1194,1374,1285,1072,1326,24,27,30,27,29,25,28,41,11,18,12,14,26,12,72,79,72,79,74,70,78,21,27,20,30,18,22,21,82,6,16,5,12,23,6
Missoula_Landfill_CEST_ctrl_one_yr_3,46.915,-113.999444,MT,Cold Deserts,1147,22.67,454.07,6.5,-0.24,13.24,23,2.070986348,79.95,0.1,977,1374,1194,1374,1285,1072,1326,24,27,30,27,29,25,28,41,11,18,12,14,26,12,72,79,72,79,74,70,78,21,27,20,30,18,22,21,82,6,16,5,12,23,6
Missoula_Landfill_PORE_ctrl_one_yr_1,46.92,-114.003333,MT,Cold Deserts,1155,14.93,454.07,6.5,-0.24,13.24,24,2.43945365,59.45,10.265,945,1361,1186,1340,1257,1058,1300,22,25,29,24,30,23,29,37,11,22,11,16,22,12,69,76,70,77,71,68,74,23,28,22,31,21,25,21,74,6,16,6,13,23,6
Missoula_Landfill_PORE_ctrl_one_yr_2,46.92,-114.003333,MT,Cold Deserts,1155,14.93,454.07,6.5,-0.24,13.24,23,2.488573342,72,15.1,945,1361,1186,1340,1257,1058,1300,22,25,29,24,30,23,29,37,11,22,11,16,22,12,69,76,70,77,71,68,74,23,28,22,31,21,25,21,74,6,16,6,13,23,6
Missoula_Landfill_PORE_ctrl_one_yr_3,46.92,-114.003333,MT,Cold Deserts,1155,14.93,454.07,6.5,-0.24,13.24,22,2.223527406,76.05,9.65,945,1361,1186,1340,1257,1058,1300,22,25,29,24,30,23,29,37,11,22,11,16,22,12,69,76,70,77,71,68,74,23,28,22,31,21,25,21,74,6,16,6,13,23,6
MPG1_1_ctrl_one_yr,46.715,-113.999,MT,Western Cordillera,1506.55,54.43,549.62,-0.41,5.9,12.21,25,2.355239081,53.57,9.29,884,1465,1130,1451,1253,1025,1392,11,14,16,15,17,13,16,46,11,21,12,14,25,12,68,73,67,74,68,66,71,32,43,31,46,32,33,38,230,6,26,6,15,41,9
MPG1_2_ctrl_one_yr,46.715,-113.999,MT,Western Cordillera,1506.55,54.43,549.62,-0.41,5.9,12.21,25,2.255273515,77.86,3.57,884,1465,1130,1451,1253,1025,1392,11,14,16,15,17,13,16,46,11,21,12,14,25,12,68,73,67,74,68,66,71,32,43,31,46,32,33,38,230,6,26,6,15,41,9
MPG1_3_ctrl_one_yr,46.715,-113.999,MT,Western Cordillera,1506.55,54.43,549.62,-0.41,5.9,12.21,26,2.184334236,67.57,4.29,884,1465,1130,1451,1253,1025,1392,11,14,16,15,17,13,16,46,11,21,12,14,25,12,68,73,67,74,68,66,71,32,43,31,46,32,33,38,230,6,26,6,15,41,9
MPG2_1_ctrl_one_yr,46.68,-114.018,MT,Western Cordillera,1083.72,17.96,410.03,-0.13,6.91,13.95,20,1.727079703,66.86,28.14,1045,1458,1269,1439,1309,1245,1351,16,16,20,15,22,16,19,26,9,15,10,12,18,10,71,78,71,78,73,69,77,30,37,29,44,29,34,34,52,5,12,4,9,19,6
MPG2_2_ctrl_one_yr,46.68,-114.018,MT,Western Cordillera,1083.72,17.96,410.03,-0.13,6.91,13.95,19,1.640634061,38.57,9.71,1045,1458,1269,1439,1309,1245,1351,16,16,20,15,22,16,19,26,9,15,10,12,18,10,71,78,71,78,73,69,77,30,37,29,44,29,34,34,52,5,12,4,9,19,6
MPG2_3_ctrl_one_yr,46.68,-114.018,MT,Western Cordillera,1083.72,17.96,410.03,-0.13,6.91,13.95,13,1.250489954,70.14,7,1045,1458,1269,1439,1309,1245,1351,16,16,20,15,22,16,19,26,9,15,10,12,18,10,71,78,71,78,73,69,77,30,37,29,44,29,34,34,52,5,12,4,9,19,6
MPG3_1_ctrl_one_yr,46.718,-114.014,MT,Western Cordillera,1265.56,28.91,490.63,-0.22,6.35,12.93,25,2.20858826,70.57,17,1021,1404,1224,1377,1330,1131,1363,16,19,21,18,20,17,21,36,8,18,8,12,24,9,69,76,70,76,72,67,74,33,38,30,42,30,33,33,97,5,16,4,10,25,6
MPG3_2_ctrl_one_yr,46.718,-114.014,MT,Western Cordillera,1265.56,28.91,490.63,-0.22,6.35,12.93,26,2.044022566,45.57,44.57,1021,1404,1224,1377,1330,1131,1363,16,19,21,18,20,17,21,36,8,18,8,12,24,9,69,76,70,76,72,67,74,33,38,30,42,30,33,33,97,5,16,4,10,25,6
MPG3_3_ctrl_one_yr,46.718,-114.014,MT,Western Cordillera,1265.56,28.91,490.63,-0.22,6.35,12.93,29,2.619584468,46.29,40.14,1021,1404,1224,1377,1330,1131,1363,16,19,21,18,20,17,21,36,8,18,8,12,24,9,69,76,70,76,72,67,74,33,38,30,42,30,33,33,97,5,16,4,10,25,6
Oren_1_ctrl_one_yr,44.725728,-107.039415,WY,West and South Central Semiarid Prairies,1341.64,7.95,471.92,-0.15,7.22,14.6,8,1.142890773,2,0,1126,1464,1320,1477,1388,1233,1431,30,30,33,26,36,29,35,24,11,17,11,13,22,11,68,78,70,78,72,68,76,37,42,35,53,32,40,35,63,10,14,10,11,22,12
Oren_2_ctrl_one_yr,44.725728,-107.039415,WY,West and South Central Semiarid Prairies,1341.64,7.95,471.92,-0.15,7.22,14.6,11,1.591490986,2,0,1126,1464,1320,1477,1388,1233,1431,30,30,33,26,36,29,35,24,11,17,11,13,22,11,68,78,70,78,72,68,76,37,42,35,53,32,40,35,63,10,14,10,11,22,12
Oren_3_ctrl_one_yr,44.725728,-107.039415,WY,West and South Central Semiarid Prairies,1341.64,7.95,471.92,-0.15,7.22,14.6,9,1.472920792,2,0,1126,1464,1320,1477,1388,1233,1431,30,30,33,26,36,29,35,24,11,17,11,13,22,11,68,78,70,78,72,68,76,37,42,35,53,32,40,35,63,10,14,10,11,22,12
Oren_4_ctrl_one_yr,44.725728,-107.039415,WY,West and South Central Semiarid Prairies,1341.64,7.95,471.92,-0.15,7.22,14.6,9,1.641027456,5,0,1126,1464,1320,1477,1388,1233,1431,30,30,33,26,36,29,35,24,11,17,11,13,22,11,68,78,70,78,72,68,76,37,42,35,53,32,40,35,63,10,14,10,11,22,12
Palouse_Prairie_airport_a_FEID1_ctrl_one_yr,46.72474285,-116.8665068,ID,Western Cordillera,833.01,28.38,731.2,1.67,7.99,14.31,27,2.583964533,35,2.75,1053,1484,1311,1478,1324,1142,1388,20,23,22,23,24,20,23,61,10,20,10,14,27,10,60,65,60,67,61,59,62,13,12,12,15,12,13,12,135,4,17,4,10,20,6
Palouse_Prairie_airport_x_FEID1_ctrl_one_yr,46.76317957,-117.0961094,WA,Cold Deserts,816.45,17,493.61,2.23,8.36,14.49,17,2.050092317,87.5,0,1161,1462,1318,1456,1296,1229,1414,20,22,22,19,22,20,23,41,9,17,9,12,20,9,61,72,62,75,65,60,69,9,7,8,9,8,9,8,120,4,16,3,10,20,7
Palouse_Prairie_bethel_canyon_c_SHRUB1_ctrl_one_yr,46.66898535,-116.743123,ID,Western Cordillera,741.88,44.23,646.21,2.78,8.92,15.06,23,2.698458414,43.75,4.5,618,1473,1151,1476,1242,973,1358,19,24,22,23,24,19,23,64,10,20,10,13,31,10,65,66,63,69,64,63,64,18,23,17,27,16,18,19,186,5,24,5,16,27,8
Palouse_Prairie_bethel_canyon_d_SHRUB1_ctrl_one_yr,46.66676321,-116.7436483,ID,Western Cordillera,737.13,35.07,643.81,2.81,8.94,15.08,23,2.294674917,53.75,4.75,644,1482,1174,1476,1262,1002,1358,20,24,22,23,23,20,24,43,9,17,10,12,29,9,65,66,63,69,64,63,65,16,18,16,24,16,16,16,176,5,22,5,13,29,8
Palouse_Prairie_driscoll_ridge_x_SHRUB1_ctrl_one_yr,46.67733207,-116.7621429,ID,Western Cordillera,796.22,15.48,662.41,2.56,8.75,14.93,5,0.848893539,87.5,0,874,1523,1206,1489,1256,1051,1415,23,25,24,24,25,23,25,60,8,18,9,14,25,9,63,66,62,69,63,61,64,9,9,9,13,9,9,9,100,5,21,4,14,26,7
Palouse_Prairie_jonejack_mountain_b_PSSP1_ctrl_one_yr,47.00956995,-116.9825399,ID,Cold Deserts,1039.59,29.94,693.94,1.19,7.48,13.77,16,2.206131956,82.5,0,785,1551,1158,1551,1318,1026,1480,16,22,18,22,19,17,20,50,9,20,9,13,26,10,61,63,61,65,61,60,62,24,25,24,31,24,25,24,200,8,27,10,16,33,9
Palouse_Prairie_jonejack_mountain_c_PSSP1_ctrl_one_yr,47.00979908,-116.9805785,ID,Cold Deserts,1058.23,43.81,696.89,1.18,7.47,13.76,13,1.883983768,77.5,2.75,845,1608,1170,1587,1315,1032,1513,16,22,16,22,19,16,21,59,11,22,12,15,23,11,59,61,60,65,60,59,61,26,30,24,34,24,25,24,164,9,27,10,15,36,9
Palouse_Prairie_kamiak_butte_g_SHRUB1_ctrl_one_yr,46.86233152,-117.1526096,WA,Cold Deserts,878.83,41.95,546.5,1.99,8.17,14.35,9,1.447900543,58.75,18.75,1045,1485,1272,1482,1276,1155,1386,17,18,19,19,19,17,20,22,9,18,9,13,20,10,61,67,61,69,62,60,64,20,20,18,22,18,20,18,111,5,17,4,12,27,8
Palouse_Prairie_kamiak_butte_h_SHRUB1_ctrl_one_yr,46.86306251,-117.163725,WA,Cold Deserts,1042.06,38.74,549.12,1.95,8.12,14.28,10,1.841474324,87.5,0,919,1537,1237,1485,1282,1135,1391,17,21,18,21,20,18,21,68,13,26,14,18,42,14,65,65,63,67,63,62,64,23,24,24,26,21,24,24,187,9,24,9,20,44,12
Palouse_Prairie_kamiak_butte_i_PSSP1_ctrl_one_yr,46.86347836,-117.1615207,WA,Cold Deserts,1040.47,42.79,548.99,1.96,8.12,14.29,15,2.242320926,77.5,0,933,1506,1232,1515,1271,1148,1414,17,21,19,22,21,18,21,34,11,22,11,15,21,11,65,67,64,69,64,62,66,20,23,20,25,20,23,20,143,6,21,5,15,32,9
Palouse_Prairie_kamiak_butte_j_SHRUB1_ctrl_one_yr,46.8656096,-117.1557041,WA,Cold Deserts,1004.95,48.13,549.29,1.95,8.13,14.3,15,1.946545921,72.5,1.5,849,1495,1185,1497,1276,1103,1402,16,20,20,21,20,18,21,35,10,19,10,14,22,11,64,67,62,69,63,62,65,25,25,22,25,22,25,21,126,6,20,6,15,30,9
Palouse_Prairie_kamiak_butte_l_PSSP1_ctrl_one_yr,46.85972672,-117.1659158,WA,Cold Deserts,1024.74,33.35,547.06,1.99,8.15,14.31,11,1.718148672,87.5,0,1056,1558,1254,1532,1321,1170,1459,17,20,20,19,20,18,22,24,11,19,11,14,22,12,65,67,64,69,64,62,65,20,21,21,25,19,22,20,108,5,21,5,14,28,9
Palouse_Prairie_larson_road_a_SHRUB1_ctrl_one_yr,46.70932571,-116.9336298,ID,Western Cordillera,949.76,23.36,731.01,1.79,8.02,14.26,9,1.923442379,31,35.5,977,1517,1223,1495,1272,1097,1415,18,19,18,20,18,18,19,56,9,20,10,13,24,10,65,66,62,68,62,62,64,20,24,20,30,20,22,22,85,5,19,4,13,25,7
Palouse_Prairie_larson_road_b_SHRUB1_ctrl_one_yr,46.72475113,-116.8661259,ID,Western Cordillera,828.41,26.84,731.1,1.67,7.99,14.31,12,1.648133113,62.5,4.75,1053,1484,1311,1478,1324,1142,1388,20,23,22,23,24,20,23,61,10,20,10,14,27,10,60,65,60,67,61,59,62,13,12,12,15,12,13,12,135,4,17,4,10,20,6
Palouse_Prairie_larson_road_x_FEID1_ctrl_one_yr,46.72466412,-116.8668656,ID,Western Cordillera,836.38,18.19,731.19,1.67,7.99,14.31,21,2.184129945,87.5,0,1053,1484,1311,1478,1324,1142,1388,20,23,22,23,24,20,23,61,10,20,10,14,27,10,60,65,60,67,61,59,62,13,12,12,15,12,13,12,135,4,17,4,10,20,6
Palouse_Prairie_paradise_ridge_b_PSSP1_ctrl_one_yr,46.67183205,-116.9818778,ID,Western Cordillera,1082.1,15.04,723.73,1.82,7.96,14.09,17,1.610358329,57.5,0.5,951,1528,1208,1501,1272,1125,1410,16,21,19,20,19,17,20,45,11,21,11,15,22,12,65,66,63,68,62,63,63,22,24,22,29,21,22,23,101,39,56,41,50,44,43
Palouse_Prairie_paradise_ridge_c_SHRUB1_ctrl_one_yr,46.67175423,-116.9794899,ID,Western Cordillera,1067.6,43.65,726.28,1.81,7.95,14.08,21,2.313199315,87.5,0.5,957,1507,1202,1489,1272,1123,1388,17,23,20,22,21,18,23,54,11,22,12,16,22,11,65,66,62,68,62,62,62,22,25,22,26,20,24,21,128,60,67,68,59,58,64
Palouse_Prairie_paradise_ridge_e_PSSP1_ctrl_one_yr,46.67421738,-116.9790931,ID,Western Cordillera,1108.92,33.51,724.55,1.83,7.97,14.11,24,2.574795384,40,7.25,981,1526,1187,1510,1276,1124,1407,15,22,19,21,20,16,21,47,12,22,12,16,23,12,64,65,63,68,62,62,63,23,24,21,29,21,23,23,113,34,54,35,38,47,40
Palouse_Prairie_paradise_ridge_f_PSSP1_ctrl_one_yr,46.67923984,-116.9734284,ID,Western Cordillera,1087.95,52.68,726.31,1.85,8,14.14,19,2.425987071,45,8,938,1523,1209,1541,1297,1116,1443,19,26,22,25,24,20,24,38,10,20,10,13,21,10,64,63,62,66,62,62,62,21,24,21,28,21,21,22,197,8,25,11,17,31,11
Palouse_Prairie_paradise_ridge_h_PSSP1_ctrl_one_yr,46.67776092,-116.976648,ID,Western Cordillera,1128.14,14.9,724.09,1.85,7.99,14.13,16,2.278254896,19.25,10.75,781,1553,1110,1520,1277,1020,1413,17,23,21,23,23,18,23,62,10,22,11,14,28,11,64,64,62,65,62,62,62,23,30,23,33,23,23,25,260,16,30,16,20,37,16
Palouse_Prairie_paradise_ridge_i_SHRUB1_ctrl_one_yr,46.67701319,-116.9784264,ID,Western Cordillera,1103.74,45.27,722.82,1.85,7.99,14.13,12,1.545267672,87.5,0,777,1515,1104,1493,1262,1010,1396,18,23,21,22,23,19,24,55,9,21,10,14,27,10,62,63,60,64,60,60,61,24,32,25,33,25,24,27,236,12,29,12,17,37,12
Palouse_Prairie_paradise_ridge_l_FEID1_ctrl_one_yr,46.67336846,-116.9783233,ID,Western Cordillera,1063.2,44.38,726.1,1.82,7.96,14.1,17,1.526087679,52.5,4.75,887,1550,1238,1525,1318,1140,1416,16,20,17,19,18,16,18,46,10,26,11,15,28,10,62,65,61,68,62,62,63,26,29,26,34,26,28,27,113,41,55,45,49,38,55
Palouse_Prairie_paradise_ridge_x_SHRUB1_ctrl_one_yr,46.67145303,-116.9861142,ID,Western Cordillera,1025.44,12.36,719.67,1.83,7.96,14.1,21,2.35938799,82.5,0.5,1005,1517,1240,1497,1320,1124,1419,17,21,20,21,21,17,21,50,11,21,11,14,21,11,62,64,61,67,61,61,62,21,22,18,27,18,21,20,97,6,25,6,14,28,8
Palouse_Prairie_rimrock_road_b_FEID1_ctrl_one_yr,46.58215229,-117.2142628,WA,Cold Deserts,858.65,27.63,526.14,3.53,9.25,14.96,26,2.468090891,62.5,2.25,1038,1428,1267,1422,1271,1140,1392,21,20,23,20,26,21,25,37,9,17,10,12,22,10,65,70,64,73,65,62,68,11,10,9,12,9,11,9,79,6,15,4,11,20,8
Palouse_Prairie_rimrock_road_d_FEID1_ctrl_one_yr,46.58287459,-117.2146728,WA,Cold Deserts,862.21,1.39,526.16,3.53,9.24,14.96,19,2.159340853,77.5,0.5,1090,1432,1290,1424,1288,1150,1401,21,20,23,18,24,20,24,44,10,18,10,13,19,10,64,71,64,73,65,63,68,9,9,9,12,9,9,9,76,6,15,4,10,22,7
Palouse_Prairie_rimrock_road_e_FEID1_ctrl_one_yr,46.58402261,-117.2121469,WA,Cold Deserts,825.26,19.12,527.7,3.51,9.22,14.93,21,2.195707069,82.5,0.5,1000,1455,1259,1420,1253,1139,1387,20,21,21,20,26,20,22,52,11,18,12,15,26,12,64,70,63,73,65,62,68,12,12,11,15,11,12,11,136,6,17,4,12,24,8
Palouse_Prairie_rimrock_road_f_FEID1_ctrl_one_yr,46.58296921,-117.2118437,WA,Cold Deserts,835.04,8.15,527.8,3.52,9.23,14.93,20,2.074839549,14.75,8.25,999,1455,1254,1429,1257,1149,1385,19,20,20,19,25,20,21,43,11,17,11,15,24,11,65,70,63,73,66,63,67,12,13,11,15,10,12,11,133,6,16,4,11,23,9
Palouse_Prairie_rimrock_road_g_FEID1_ctrl_one_yr,46.58338031,-117.2120067,WA,Cold Deserts,827.04,20.04,527.81,3.52,9.22,14.93,22,2.368313134,31.75,29.25,999,1455,1254,1429,1257,1149,1385,19,20,20,19,25,20,21,43,11,17,11,15,24,11,65,70,63,73,66,63,67,12,13,11,15,10,12,11,133,6,16,4,11,23,9
Palouse_Prairie_rimrock_road_x_FEID1_ctrl_one_yr,46.5838079,-117.2133604,WA,Cold Deserts,842.14,14.99,527.04,3.52,9.23,14.94,23,2.18481649,67.5,9.75,1043,1451,1274,1429,1275,1142,1388,19,19,21,20,25,21,23,41,10,16,11,13,24,11,64,69,63,72,64,62,67,10,10,8,12,8,10,9,129,6,16,4,11,21,9
Palouse_Prairie_rose_creek_a_PSSP1_ctrl_one_yr,46.8251417,-117.2067985,WA,Cold Deserts,722.26,15.18,521.53,2.33,8.53,14.73,13,1.742372363,72.5,2.25,879,1340,1171,1311,1221,1043,1250,18,17,20,15,20,16,19,59,11,20,13,15,32,12,61,69,61,71,63,59,65,15,15,14,16,12,15,12,139,5,20,5,13,26,8
Palouse_Prairie_rose_creek_b_FEID1_ctrl_one_yr,46.82552439,-117.2081097,WA,Cold Deserts,711.64,21.51,521.51,2.33,8.53,14.73,20,2.414732836,77.5,0,732,1315,1134,1314,1192,997,1251,18,17,18,14,19,16,18,74,23,36,25,28,49,24,62,68,62,70,63,61,65,17,17,16,19,16,17,16,141,6,21,6,14,30,8
Palouse_Prairie_rose_creek_c_FEID1_ctrl_one_yr,46.8261678,-117.2074331,WA,Cold Deserts,724.43,18.16,521.7,2.33,8.53,14.73,10,1.318009735,82.5,0,948,1358,1216,1336,1237,1081,1269,18,18,19,14,19,16,18,31,10,19,11,14,22,11,60,70,61,71,63,59,66,15,15,15,18,13,15,15,75,6,18,5,13,23,9
Palouse_Prairie_rose_creek_x_SHRUB1_ctrl_one_yr,46.82521618,-117.2075566,WA,Cold Deserts,718.96,18.34,521.49,2.33,8.53,14.73,15,2.104242232,87.5,4,732,1315,1134,1314,1192,997,1251,18,17,18,14,19,16,18,74,23,36,25,28,49,24,62,68,62,70,63,61,65,17,17,16,19,16,17,16,141,6,21,6,14,30,8
Palouse_Prairie_smoot_hill_x_PSSP1_ctrl_one_yr,46.82090706,-117.23587,WA,Cold Deserts,882.42,31.49,516.47,2.39,8.61,14.83,19,2.028321853,77.5,3.5,1002,1440,1210,1383,1225,1102,1301,20,18,20,20,21,19,20,47,10,20,11,13,26,11,63,70,63,73,64,62,66,17,16,16,17,15,17,16,136,5,18,4,12,29,7
Palouse_Prairie_steptoe_butte_a_PSSP1_ctrl_one_yr,47.03377342,-117.3067031,WA,Cold Deserts,901.88,36.44,515.53,2.21,8.3,14.39,17,2.211925126,87.5,0,1013,1480,1213,1456,1233,1122,1359,19,22,23,23,23,22,23,56,12,22,12,15,29,13,60,69,61,70,64,61,65,15,13,14,15,13,16,13,126,6,19,4,13,28,7
Palouse_Prairie_steptoe_butte_c_FEID1_ctrl_one_yr,47.03619608,-117.2905607,WA,Cold Deserts,885.58,17.75,520.05,2.19,8.22,14.26,20,2.25539488,87.5,0.5,935,1494,1200,1488,1264,1065,1389,19,19,20,23,22,18,20,63,10,21,11,14,30,11,59,67,61,69,63,60,64,16,16,15,17,15,16,16,180,5,21,4,12,28,8
Palouse_Prairie_steptoe_butte_d_FEID1_ctrl_one_yr,47.03718665,-117.300034,WA,Cold Deserts,907.25,21.35,517.45,2.21,8.26,14.31,8,1.48124572,77.5,1,989,1485,1203,1452,1214,1106,1331,19,22,22,23,24,19,23,49,11,21,11,14,30,11,60,69,61,70,63,60,66,16,16,15,17,15,16,15,171,5,22,5,12,34,8
Palouse_Prairie_steptoe_butte_g_SHRUB1_ctrl_one_yr,47.02820043,-117.301717,WA,Cold Deserts,907.52,31.23,517.21,2.2,8.3,14.41,9,1.417705334,82.5,0.5,1034,1486,1225,1455,1258,1126,1360,18,21,22,21,22,18,22,44,10,16,10,13,24,10,60,68,62,71,63,60,65,21,21,19,25,18,22,19,102,5,20,5,12,27,7
Palouse_Prairie_steptoe_butte_i_PSSP1_ctrl_one_yr,47.0322942,-117.305767,WA,Cold Deserts,909.24,23.64,515.89,2.21,8.31,14.4,18,1.973608803,82.5,3.75,1040,1469,1210,1449,1259,1122,1366,18,21,21,20,22,19,21,43,10,17,11,13,21,10,61,69,62,70,63,61,65,19,19,19,23,18,20,18,70,6,20,6,12,24,7
Palouse_Prairie_steptoe_butte_j_SHRUB1_ctrl_one_yr,47.03114577,-117.3047189,WA,Cold Deserts,894.15,24.9,516.25,2.21,8.31,14.4,12,1.998098495,11.5,11,1065,1489,1235,1463,1269,1145,1379,19,22,22,20,23,19,22,44,10,17,11,13,25,11,60,68,62,70,63,60,65,20,19,18,23,17,20,18,81,7,20,7,13,26,7
Palouse_Prairie_steptoe_butte_p_FEID1_ctrl_one_yr,47.03518202,-117.2977044,WA,Cold Deserts,970.89,28.7,518.21,2.2,8.26,14.31,25,2.726325337,87.5,0,979,1539,1193,1501,1268,1075,1376,17,20,21,22,22,18,21,65,12,21,13,16,34,13,61,67,62,69,63,62,65,16,17,16,20,16,16,16,233,7,23,7,13,39,9
Palouse_Prairie_steptoe_butte_q_PSSP1_ctrl_one_yr,47.02530038,-117.2989313,WA,Cold Deserts,912.09,26.24,518.04,2.2,8.31,14.41,14,2.26081086,87.5,0,963,1450,1230,1448,1226,1105,1337,16,19,20,19,21,17,21,35,9,16,10,12,21,10,62,68,62,70,63,61,65,21,20,21,22,18,21,18,101,6,19,5,12,27,8
Palouse_Prairie_tomer_butte_c_PSSP1_ctrl_one_yr,46.66903453,-116.9811612,ID,Western Cordillera,1061.57,20.33,726.95,1.8,7.93,14.06,16,2.181080393,48.75,4,839,1537,1152,1480,1256,1068,1359,18,21,20,21,21,18,23,60,10,24,11,15,30,10,64,66,63,68,63,63,64,21,22,20,26,19,22,20,180,62,76,69,64,67,64
Palouse_Prairie_tomer_butte_x_PSSP1_ctrl_one_yr,46.7081256,-116.9313595,ID,Western Cordillera,954.15,19.58,732.75,1.77,8,14.24,13,1.807418247,82.5,1.5,987,1542,1244,1516,1283,1115,1423,21,23,22,23,23,21,22,54,9,17,9,11,28,9,62,65,61,68,61,61,63,19,23,17,26,17,19,19,143,4,20,4,12,28,7
Palouse_Prairie_union_flat_creek_a_SHRUB1_ctrl_one_yr,46.76388052,-117.0966008,WA,Cold Deserts,802.65,20.52,494.06,2.23,8.36,14.49,13,2.008495005,72.5,0,1163,1477,1313,1468,1292,1225,1423,20,21,21,19,22,20,22,39,10,19,10,13,21,10,61,70,62,73,64,60,68,8,7,8,9,8,8,8,126,4,18,4,10,21,7
pine_town_road_1_ctrl_one_yr,44.834,-116.956,OR,Western Cordillera,942,5.85,494.13,3.1,9.52,15.95,10,2.054584804,15,28.2,1075,1442,1258,1448,1218,1154,1361,19,17,20,19,26,19,26,21,9,13,10,11,16,10,66,69,67,70,67,66,68,28,39,27,42,24,30,30,37,5,12,4,9,18,7
pine_town_road_2_ctrl_one_yr,44.834,-116.956,OR,Western Cordillera,942,5.85,494.13,3.1,9.52,15.95,11,1.79191814,22.8,24,1075,1442,1258,1448,1218,1154,1361,19,17,20,19,26,19,26,21,9,13,10,11,16,10,66,69,67,70,67,66,68,28,39,27,42,24,30,30,37,5,12,4,9,18,7
pine_town_road_3_ctrl_one_yr,44.834,-116.956,OR,Western Cordillera,942,5.85,494.13,3.1,9.52,15.95,8,1.657571189,24.6,18.8,1075,1442,1258,1448,1218,1154,1361,19,17,20,19,26,19,26,21,9,13,10,11,16,10,66,69,67,70,67,66,68,28,39,27,42,24,30,30,37,5,12,4,9,18,7
Pinedale_100_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,6,1.484408769,0.83,37.5,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_112_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,7,1.520740755,5,21.67,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
